air_store_id,visit_date,reserve_visitors,hpg_store_id
air_f8233ad00755c35c,2017-02-21,4,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-02-22,12,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-02-23,5,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-02-24,12,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-02-25,30,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-02-27,11,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-02-28,5,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-01,17,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-02,5,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-03,12,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-04,5,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-06,9,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-07,17,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-08,6,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-09,17,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-10,18,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-11,2,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-13,4,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-14,10,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-16,2,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-17,24,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-18,13,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-19,13,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-22,6,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-23,8,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-24,22,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-25,14,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-26,8,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-27,8,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-28,13,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-29,19,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-30,19,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-03-31,18,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-01,11,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-03,4,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-04,4,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-05,7,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-06,2,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-07,15,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-08,2,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-10,4,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-11,6,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-12,7,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-13,2,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-14,13,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-15,8,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-17,4,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-18,6,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-19,14,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-21,18,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-22,6,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-24,20,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-25,2,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-26,11,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-27,4,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-28,9,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-04-29,3,hpg_098e4dd30e54fee6
air_f8233ad00755c35c,2017-05-08,2,hpg_098e4dd30e54fee6
air_f911308e19d64236,2016-01-04,2,
air_f911308e19d64236,2016-01-06,6,
air_f911308e19d64236,2016-01-07,4,
air_f911308e19d64236,2016-01-10,20,
air_f911308e19d64236,2016-01-11,13,
air_f911308e19d64236,2016-01-12,6,
air_f911308e19d64236,2016-01-13,2,
air_f911308e19d64236,2016-01-14,7,
air_f911308e19d64236,2016-01-16,23,
air_f911308e19d64236,2016-01-17,6,
air_f911308e19d64236,2016-01-19,3,
air_f911308e19d64236,2016-01-20,2,
air_f911308e19d64236,2016-01-21,20,
air_f911308e19d64236,2016-01-23,9,
air_f911308e19d64236,2016-01-24,16,
air_f911308e19d64236,2016-01-26,2,
air_f911308e19d64236,2016-01-27,2,
air_f911308e19d64236,2016-01-28,11,
air_f911308e19d64236,2016-01-29,7,
air_f911308e19d64236,2016-01-30,4,
air_f911308e19d64236,2016-01-31,13,
air_f911308e19d64236,2016-02-02,3,
air_f911308e19d64236,2016-02-03,14,
air_f911308e19d64236,2016-02-04,4,
air_f911308e19d64236,2016-02-05,7,
air_f911308e19d64236,2016-02-06,13,
air_f911308e19d64236,2016-02-07,23,
air_f911308e19d64236,2016-02-09,5,
air_f911308e19d64236,2016-02-10,5,
air_f911308e19d64236,2016-02-11,6,
air_f911308e19d64236,2016-02-12,3,
air_f911308e19d64236,2016-02-13,9,
air_f911308e19d64236,2016-02-14,10,
air_f911308e19d64236,2016-02-16,2,
air_f911308e19d64236,2016-02-17,2,
air_f911308e19d64236,2016-02-18,6,
air_f911308e19d64236,2016-02-19,6,
air_f911308e19d64236,2016-02-20,11,
air_f911308e19d64236,2016-02-21,36,
air_f911308e19d64236,2016-02-23,9,
air_f911308e19d64236,2016-02-24,9,
air_f911308e19d64236,2016-02-25,9,
air_f911308e19d64236,2016-02-26,10,
air_f911308e19d64236,2016-02-27,52,
air_f911308e19d64236,2016-02-28,21,
air_f911308e19d64236,2016-03-01,9,
air_f911308e19d64236,2016-03-03,4,
air_f911308e19d64236,2016-03-04,25,
air_f911308e19d64236,2016-03-05,30,
air_f911308e19d64236,2016-03-06,9,
air_f911308e19d64236,2016-03-08,17,
air_f911308e19d64236,2016-03-09,24,
air_f911308e19d64236,2016-03-10,13,
air_f911308e19d64236,2016-03-11,31,
air_f911308e19d64236,2016-03-13,22,
air_f911308e19d64236,2016-03-15,7,
air_f911308e19d64236,2016-03-16,13,
air_f911308e19d64236,2016-03-17,29,
air_f911308e19d64236,2016-03-18,14,
air_f911308e19d64236,2016-03-19,11,
air_f911308e19d64236,2016-03-20,39,
air_f911308e19d64236,2016-03-21,2,
air_f911308e19d64236,2016-03-23,11,
air_f911308e19d64236,2016-03-24,16,
air_f911308e19d64236,2016-03-25,14,
air_f911308e19d64236,2016-03-26,28,
air_f911308e19d64236,2016-03-27,49,
air_f911308e19d64236,2016-03-29,11,
air_f911308e19d64236,2016-03-30,25,
air_f911308e19d64236,2016-03-31,27,
air_f911308e19d64236,2016-04-01,6,
air_f911308e19d64236,2016-04-02,15,
air_f911308e19d64236,2016-04-03,30,
air_f911308e19d64236,2016-04-06,6,
air_f911308e19d64236,2016-04-07,2,
air_f911308e19d64236,2016-04-08,9,
air_f911308e19d64236,2016-04-09,7,
air_f911308e19d64236,2016-04-10,17,
air_f911308e19d64236,2016-04-11,33,
air_f911308e19d64236,2016-04-12,11,
air_f911308e19d64236,2016-04-13,11,
air_f911308e19d64236,2016-04-14,12,
air_f911308e19d64236,2016-04-15,4,
air_f911308e19d64236,2016-04-16,5,
air_f911308e19d64236,2016-04-17,26,
air_f911308e19d64236,2016-04-19,13,
air_f911308e19d64236,2016-04-20,33,
air_f911308e19d64236,2016-04-21,2,
air_f911308e19d64236,2016-04-22,5,
air_f911308e19d64236,2016-04-23,25,
air_f911308e19d64236,2016-04-24,10,
air_f911308e19d64236,2016-04-26,8,
air_f911308e19d64236,2016-04-27,15,
air_f911308e19d64236,2016-04-28,4,
air_f911308e19d64236,2016-04-29,29,
air_f911308e19d64236,2016-04-30,49,
air_f911308e19d64236,2016-05-01,36,
air_f911308e19d64236,2016-05-02,10,
air_f911308e19d64236,2016-05-03,30,
air_f911308e19d64236,2016-05-04,21,
air_f911308e19d64236,2016-05-05,31,
air_f911308e19d64236,2016-05-06,18,
air_f911308e19d64236,2016-05-07,8,
air_f911308e19d64236,2016-05-08,22,
air_f911308e19d64236,2016-05-11,16,
air_f911308e19d64236,2016-05-12,6,
air_f911308e19d64236,2016-05-13,14,
air_f911308e19d64236,2016-05-14,9,
air_f911308e19d64236,2016-05-15,29,
air_f911308e19d64236,2016-05-17,14,
air_f911308e19d64236,2016-05-18,14,
air_f911308e19d64236,2016-05-19,15,
air_f911308e19d64236,2016-05-20,20,
air_f911308e19d64236,2016-05-21,29,
air_f911308e19d64236,2016-05-22,19,
air_f911308e19d64236,2016-05-24,2,
air_f911308e19d64236,2016-10-27,6,
air_f911308e19d64236,2016-10-28,14,
air_f911308e19d64236,2016-10-29,12,
air_f911308e19d64236,2016-10-30,41,
air_f911308e19d64236,2016-11-01,16,
air_f911308e19d64236,2016-11-02,14,
air_f911308e19d64236,2016-11-03,42,
air_f911308e19d64236,2016-11-04,23,
air_f911308e19d64236,2016-11-05,10,
air_f911308e19d64236,2016-11-06,37,
air_f911308e19d64236,2016-11-08,9,
air_f911308e19d64236,2016-11-09,12,
air_f911308e19d64236,2016-11-10,6,
air_f911308e19d64236,2016-11-11,34,
air_f911308e19d64236,2016-11-12,20,
air_f911308e19d64236,2016-11-13,36,
air_f911308e19d64236,2016-11-15,29,
air_f911308e19d64236,2016-11-16,12,
air_f911308e19d64236,2016-11-17,20,
air_f911308e19d64236,2016-11-18,14,
air_f911308e19d64236,2016-11-19,22,
air_f911308e19d64236,2016-11-20,29,
air_f911308e19d64236,2016-11-22,27,
air_f911308e19d64236,2016-11-23,40,
air_f911308e19d64236,2016-11-24,2,
air_f911308e19d64236,2016-11-25,20,
air_f911308e19d64236,2016-11-26,53,
air_f911308e19d64236,2016-11-27,45,
air_f911308e19d64236,2016-11-29,8,
air_f911308e19d64236,2016-11-30,23,
air_f911308e19d64236,2016-12-01,17,
air_f911308e19d64236,2016-12-02,40,
air_f911308e19d64236,2016-12-03,50,
air_f911308e19d64236,2016-12-04,26,
air_f911308e19d64236,2016-12-07,27,
air_f911308e19d64236,2016-12-08,17,
air_f911308e19d64236,2016-12-09,45,
air_f911308e19d64236,2016-12-10,43,
air_f911308e19d64236,2016-12-11,43,
air_f911308e19d64236,2016-12-13,32,
air_f911308e19d64236,2016-12-14,34,
air_f911308e19d64236,2016-12-15,34,
air_f911308e19d64236,2016-12-16,21,
air_f911308e19d64236,2016-12-17,37,
air_f911308e19d64236,2016-12-18,52,
air_f911308e19d64236,2016-12-20,24,
air_f911308e19d64236,2016-12-21,21,
air_f911308e19d64236,2016-12-22,31,
air_f911308e19d64236,2016-12-23,41,
air_f911308e19d64236,2016-12-24,59,
air_f911308e19d64236,2016-12-25,50,
air_f911308e19d64236,2016-12-27,36,
air_f911308e19d64236,2016-12-28,37,
air_f911308e19d64236,2016-12-29,42,
air_f911308e19d64236,2016-12-30,16,
air_f911308e19d64236,2017-01-04,38,
air_f911308e19d64236,2017-01-05,29,
air_f911308e19d64236,2017-01-06,33,
air_f911308e19d64236,2017-01-07,32,
air_f911308e19d64236,2017-01-08,24,
air_f911308e19d64236,2017-01-09,11,
air_f911308e19d64236,2017-01-11,17,
air_f911308e19d64236,2017-01-12,42,
air_f911308e19d64236,2017-01-13,21,
air_f911308e19d64236,2017-01-14,4,
air_f911308e19d64236,2017-01-15,24,
air_f911308e19d64236,2017-01-17,29,
air_f911308e19d64236,2017-01-18,2,
air_f911308e19d64236,2017-01-19,7,
air_f911308e19d64236,2017-01-20,26,
air_f911308e19d64236,2017-01-21,7,
air_f911308e19d64236,2017-01-22,46,
air_f911308e19d64236,2017-01-24,6,
air_f911308e19d64236,2017-01-25,19,
air_f911308e19d64236,2017-01-26,24,
air_f911308e19d64236,2017-01-27,4,
air_f911308e19d64236,2017-01-28,19,
air_f911308e19d64236,2017-01-29,27,
air_f911308e19d64236,2017-01-31,20,
air_f911308e19d64236,2017-02-01,9,
air_f911308e19d64236,2017-02-02,30,
air_f911308e19d64236,2017-02-03,43,
air_f911308e19d64236,2017-02-04,37,
air_f911308e19d64236,2017-02-05,41,
air_f911308e19d64236,2017-02-07,8,
air_f911308e19d64236,2017-02-08,27,
air_f911308e19d64236,2017-02-09,8,
air_f911308e19d64236,2017-02-10,8,
air_f911308e19d64236,2017-02-11,56,
air_f911308e19d64236,2017-02-12,33,
air_f911308e19d64236,2017-02-14,23,
air_f911308e19d64236,2017-02-15,16,
air_f911308e19d64236,2017-02-16,10,
air_f911308e19d64236,2017-02-17,19,
air_f911308e19d64236,2017-02-18,21,
air_f911308e19d64236,2017-02-19,7,
air_f911308e19d64236,2017-02-21,37,
air_f911308e19d64236,2017-02-22,17,
air_f911308e19d64236,2017-02-23,14,
air_f911308e19d64236,2017-02-24,6,
air_f911308e19d64236,2017-02-25,25,
air_f911308e19d64236,2017-02-26,32,
air_f911308e19d64236,2017-02-28,6,
air_f911308e19d64236,2017-03-01,4,
air_f911308e19d64236,2017-03-02,9,
air_f911308e19d64236,2017-03-03,15,
air_f911308e19d64236,2017-03-04,33,
air_f911308e19d64236,2017-03-05,20,
air_f911308e19d64236,2017-03-07,22,
air_f911308e19d64236,2017-03-08,22,
air_f911308e19d64236,2017-03-09,6,
air_f911308e19d64236,2017-03-10,28,
air_f911308e19d64236,2017-03-11,38,
air_f911308e19d64236,2017-03-12,28,
air_f911308e19d64236,2017-03-14,15,
air_f911308e19d64236,2017-03-15,12,
air_f911308e19d64236,2017-03-16,4,
air_f911308e19d64236,2017-03-17,36,
air_f911308e19d64236,2017-03-18,53,
air_f911308e19d64236,2017-03-19,63,
air_f911308e19d64236,2017-03-20,42,
air_f911308e19d64236,2017-03-22,28,
air_f911308e19d64236,2017-03-23,32,
air_f911308e19d64236,2017-03-24,14,
air_f911308e19d64236,2017-03-25,44,
air_f911308e19d64236,2017-03-26,22,
air_f911308e19d64236,2017-03-28,16,
air_f911308e19d64236,2017-03-29,20,
air_f911308e19d64236,2017-03-30,19,
air_f911308e19d64236,2017-03-31,41,
air_f911308e19d64236,2017-04-01,39,
air_f911308e19d64236,2017-04-02,29,
air_f911308e19d64236,2017-04-04,23,
air_f911308e19d64236,2017-04-05,29,
air_f911308e19d64236,2017-04-06,14,
air_f911308e19d64236,2017-04-07,21,
air_f911308e19d64236,2017-04-08,40,
air_f911308e19d64236,2017-04-09,35,
air_f911308e19d64236,2017-04-10,40,
air_f911308e19d64236,2017-04-11,14,
air_f911308e19d64236,2017-04-12,11,
air_f911308e19d64236,2017-04-13,6,
air_f911308e19d64236,2017-04-14,20,
air_f911308e19d64236,2017-04-15,46,
air_f911308e19d64236,2017-04-16,45,
air_f911308e19d64236,2017-04-17,24,
air_f911308e19d64236,2017-04-19,2,
air_f911308e19d64236,2017-04-20,38,
air_f911308e19d64236,2017-04-21,19,
air_f911308e19d64236,2017-04-22,46,
air_f911308e19d64236,2017-04-23,31,
air_f911308e19d64236,2017-04-25,18,
air_f911308e19d64236,2017-04-26,7,
air_f911308e19d64236,2017-04-27,28,
air_f911308e19d64236,2017-04-28,5,
air_f911308e19d64236,2017-04-29,20,
air_f911308e19d64236,2017-04-30,3,
air_f911308e19d64236,2017-05-05,18,
air_f911308e19d64236,2017-05-13,24,
air_f911308e19d64236,2017-05-14,20,
air_f911308e19d64236,2017-05-18,12,
air_f911308e19d64236,2017-05-20,29,
air_f911308e19d64236,2017-05-28,6,
air_f96765e800907c77,2016-01-08,8,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2016-01-09,4,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2016-01-15,4,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2016-03-05,2,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2016-04-20,2,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2016-05-07,7,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2016-07-07,18,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2016-10-27,8,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2016-11-12,2,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2016-11-14,19,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2017-04-12,28,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2017-04-13,2,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2017-04-14,28,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2017-04-18,30,hpg_265bd3fe806f8b6e
air_f96765e800907c77,2017-04-20,28,hpg_265bd3fe806f8b6e
air_fa12b40b02fecfd8,2016-10-27,7,
air_fa12b40b02fecfd8,2016-10-28,6,
air_fa12b40b02fecfd8,2016-10-29,23,
air_fa12b40b02fecfd8,2016-10-30,10,
air_fa12b40b02fecfd8,2016-10-31,6,
air_fa12b40b02fecfd8,2016-11-03,13,
air_fa12b40b02fecfd8,2016-11-04,13,
air_fa12b40b02fecfd8,2016-11-05,17,
air_fa12b40b02fecfd8,2016-11-06,5,
air_fa12b40b02fecfd8,2016-11-07,6,
air_fa12b40b02fecfd8,2016-11-09,4,
air_fa12b40b02fecfd8,2016-11-10,4,
air_fa12b40b02fecfd8,2016-11-11,2,
air_fa12b40b02fecfd8,2016-11-12,6,
air_fa12b40b02fecfd8,2016-11-13,2,
air_fa12b40b02fecfd8,2016-11-16,6,
air_fa12b40b02fecfd8,2016-11-17,5,
air_fa12b40b02fecfd8,2016-11-19,17,
air_fa12b40b02fecfd8,2016-11-20,10,
air_fa12b40b02fecfd8,2016-11-21,5,
air_fa12b40b02fecfd8,2016-11-23,2,
air_fa12b40b02fecfd8,2016-11-25,2,
air_fa12b40b02fecfd8,2016-11-26,20,
air_fa12b40b02fecfd8,2016-11-27,12,
air_fa12b40b02fecfd8,2016-11-28,9,
air_fa12b40b02fecfd8,2016-11-30,7,
air_fa12b40b02fecfd8,2016-12-02,11,
air_fa12b40b02fecfd8,2016-12-03,6,
air_fa12b40b02fecfd8,2016-12-04,3,
air_fa12b40b02fecfd8,2016-12-05,13,
air_fa12b40b02fecfd8,2016-12-07,10,
air_fa12b40b02fecfd8,2016-12-08,7,
air_fa12b40b02fecfd8,2016-12-09,6,
air_fa12b40b02fecfd8,2016-12-10,24,
air_fa12b40b02fecfd8,2016-12-11,4,
air_fa12b40b02fecfd8,2016-12-12,5,
air_fa12b40b02fecfd8,2016-12-15,11,
air_fa12b40b02fecfd8,2016-12-16,16,
air_fa12b40b02fecfd8,2016-12-17,15,
air_fa12b40b02fecfd8,2016-12-18,22,
air_fa12b40b02fecfd8,2016-12-19,4,
air_fa12b40b02fecfd8,2016-12-21,4,
air_fa12b40b02fecfd8,2016-12-22,14,
air_fa12b40b02fecfd8,2016-12-23,19,
air_fa12b40b02fecfd8,2016-12-24,18,
air_fa12b40b02fecfd8,2016-12-25,21,
air_fa12b40b02fecfd8,2016-12-26,11,
air_fa12b40b02fecfd8,2016-12-27,10,
air_fa12b40b02fecfd8,2016-12-28,22,
air_fa12b40b02fecfd8,2016-12-29,14,
air_fa12b40b02fecfd8,2016-12-30,16,
air_fa12b40b02fecfd8,2017-01-06,12,
air_fa12b40b02fecfd8,2017-01-07,13,
air_fa12b40b02fecfd8,2017-01-08,13,
air_fa12b40b02fecfd8,2017-01-09,20,
air_fa12b40b02fecfd8,2017-01-12,1,
air_fa12b40b02fecfd8,2017-01-14,15,
air_fa12b40b02fecfd8,2017-01-15,5,
air_fa12b40b02fecfd8,2017-01-16,6,
air_fa12b40b02fecfd8,2017-01-18,4,
air_fa12b40b02fecfd8,2017-01-20,8,
air_fa12b40b02fecfd8,2017-01-21,6,
air_fa12b40b02fecfd8,2017-01-22,10,
air_fa12b40b02fecfd8,2017-01-23,9,
air_fa12b40b02fecfd8,2017-01-25,3,
air_fa12b40b02fecfd8,2017-01-26,4,
air_fa12b40b02fecfd8,2017-01-27,9,
air_fa12b40b02fecfd8,2017-01-28,11,
air_fa12b40b02fecfd8,2017-01-29,6,
air_fa12b40b02fecfd8,2017-01-30,18,
air_fa12b40b02fecfd8,2017-02-01,11,
air_fa12b40b02fecfd8,2017-02-02,5,
air_fa12b40b02fecfd8,2017-02-03,2,
air_fa12b40b02fecfd8,2017-02-04,20,
air_fa12b40b02fecfd8,2017-02-05,16,
air_fa12b40b02fecfd8,2017-02-06,2,
air_fa12b40b02fecfd8,2017-02-07,3,
air_fa12b40b02fecfd8,2017-02-08,2,
air_fa12b40b02fecfd8,2017-02-09,9,
air_fa12b40b02fecfd8,2017-02-10,18,
air_fa12b40b02fecfd8,2017-02-11,11,
air_fa12b40b02fecfd8,2017-02-12,8,
air_fa12b40b02fecfd8,2017-02-13,5,
air_fa12b40b02fecfd8,2017-02-14,4,
air_fa12b40b02fecfd8,2017-02-15,6,
air_fa12b40b02fecfd8,2017-02-16,8,
air_fa12b40b02fecfd8,2017-02-17,2,
air_fa12b40b02fecfd8,2017-02-18,23,
air_fa12b40b02fecfd8,2017-02-19,16,
air_fa12b40b02fecfd8,2017-02-20,15,
air_fa12b40b02fecfd8,2017-02-21,3,
air_fa12b40b02fecfd8,2017-02-22,6,
air_fa12b40b02fecfd8,2017-02-24,3,
air_fa12b40b02fecfd8,2017-02-25,9,
air_fa12b40b02fecfd8,2017-02-26,16,
air_fa12b40b02fecfd8,2017-03-01,4,
air_fa12b40b02fecfd8,2017-03-02,4,
air_fa12b40b02fecfd8,2017-03-03,18,
air_fa12b40b02fecfd8,2017-03-04,12,
air_fa12b40b02fecfd8,2017-03-05,22,
air_fa12b40b02fecfd8,2017-03-06,7,
air_fa12b40b02fecfd8,2017-03-07,10,
air_fa12b40b02fecfd8,2017-03-08,4,
air_fa12b40b02fecfd8,2017-03-11,7,
air_fa12b40b02fecfd8,2017-03-12,20,
air_fa12b40b02fecfd8,2017-03-13,2,
air_fa12b40b02fecfd8,2017-03-15,12,
air_fa12b40b02fecfd8,2017-03-16,7,
air_fa12b40b02fecfd8,2017-03-17,7,
air_fa12b40b02fecfd8,2017-03-18,12,
air_fa12b40b02fecfd8,2017-03-19,18,
air_fa12b40b02fecfd8,2017-03-20,9,
air_fa12b40b02fecfd8,2017-03-21,2,
air_fa12b40b02fecfd8,2017-03-22,7,
air_fa12b40b02fecfd8,2017-03-23,2,
air_fa12b40b02fecfd8,2017-03-24,4,
air_fa12b40b02fecfd8,2017-03-25,6,
air_fa12b40b02fecfd8,2017-03-26,12,
air_fa12b40b02fecfd8,2017-03-27,18,
air_fa12b40b02fecfd8,2017-03-28,5,
air_fa12b40b02fecfd8,2017-03-29,7,
air_fa12b40b02fecfd8,2017-03-30,6,
air_fa12b40b02fecfd8,2017-03-31,9,
air_fa12b40b02fecfd8,2017-04-01,17,
air_fa12b40b02fecfd8,2017-04-02,17,
air_fa12b40b02fecfd8,2017-04-03,7,
air_fa12b40b02fecfd8,2017-04-04,5,
air_fa12b40b02fecfd8,2017-04-05,15,
air_fa12b40b02fecfd8,2017-04-06,3,
air_fa12b40b02fecfd8,2017-04-07,6,
air_fa12b40b02fecfd8,2017-04-08,22,
air_fa12b40b02fecfd8,2017-04-09,9,
air_fa12b40b02fecfd8,2017-04-10,10,
air_fa12b40b02fecfd8,2017-04-12,6,
air_fa12b40b02fecfd8,2017-04-13,7,
air_fa12b40b02fecfd8,2017-04-14,11,
air_fa12b40b02fecfd8,2017-04-15,20,
air_fa12b40b02fecfd8,2017-04-16,7,
air_fa12b40b02fecfd8,2017-04-17,4,
air_fa12b40b02fecfd8,2017-04-18,7,
air_fa12b40b02fecfd8,2017-04-19,5,
air_fa12b40b02fecfd8,2017-04-20,8,
air_fa12b40b02fecfd8,2017-04-21,11,
air_fa12b40b02fecfd8,2017-04-22,24,
air_fa12b40b02fecfd8,2017-04-23,7,
air_fa12b40b02fecfd8,2017-04-24,4,
air_fa12b40b02fecfd8,2017-04-26,2,
air_fa12b40b02fecfd8,2017-04-27,6,
air_fa12b40b02fecfd8,2017-04-29,5,
air_fa12b40b02fecfd8,2017-04-30,2,
air_fa12b40b02fecfd8,2017-05-03,4,
air_fa12b40b02fecfd8,2017-05-05,3,
air_fa12b40b02fecfd8,2017-05-09,4,
air_fa12b40b02fecfd8,2017-05-13,2,
air_fbadf737162a5ce3,2016-03-14,8,
air_fc477473134e9ae5,2016-10-29,23,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-10-31,2,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-01,8,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-02,19,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-04,6,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-10,2,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-12,2,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-15,20,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-20,18,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-21,4,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-23,3,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-24,18,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-25,4,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-26,32,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-28,19,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-11-30,2,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-01,12,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-02,35,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-03,53,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-08,8,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-09,30,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-10,17,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-11,6,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-12,2,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-13,10,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-14,9,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-15,13,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-16,27,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-17,29,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-18,7,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-19,21,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-21,6,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-22,16,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-23,12,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-24,5,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-25,2,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-26,12,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-28,48,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-29,8,hpg_3c41f028563beac3
air_fc477473134e9ae5,2016-12-30,30,hpg_3c41f028563beac3
air_fc477473134e9ae5,2017-01-04,6,hpg_3c41f028563beac3
